genome_id	assembly_accession	sra_accession
573.21265	GCA_900508865.1	ERR1541420
573.21266	GCA_900508875.1	ERR1541465
573.21267	GCA_900508885.1	ERR1541471
573.21268	GCA_900508895.1	ERR1541469
573.21269	GCA_900508905.1	ERR1541470
573.21270	GCA_900508915.1	ERR1541472
573.21271	GCA_900508925.1	ERR1541474
573.21272	GCA_900508935.1	ERR1541477
573.21273	GCA_900508945.1	ERR1541480
573.21274	GCA_900508955.1	ERR1541479
573.21275	GCA_900508965.1	ERR1541478
573.21276	GCA_900508975.1	ERR1541473
573.21277	GCA_900508995.1	ERR1541491
573.21278	GCA_900508985.1	ERR1541493
573.21279	GCA_900509005.1	ERR1541492
573.21280	GCA_900509025.1	ERR1541484
573.21281	GCA_900509035.1	ERR1541483
573.21282	GCA_900509015.1	ERR1541481
573.21283	GCA_900509065.1	ERR1541499
573.21284	GCA_900509055.1	ERR1541494
573.21285	GCA_900509045.1	ERR1541485
573.21286	GCA_900509075.1	ERR1541503
573.21287	GCA_900509085.1	ERR1541502
573.21288	GCA_900509095.1	ERR1541504
573.21289	GCA_900509105.1	ERR1541424
573.21290	GCA_900509115.1	ERR1541506
573.21291	GCA_900509125.1	ERR1541507
573.21292	GCA_900509135.1	ERR1541508
573.21293	GCA_900509145.1	ERR1541509
573.21294	GCA_900509155.1	ERR1541510
573.21295	GCA_900509165.1	ERR1541512
573.21296	GCA_900509175.1	ERR1541511
573.21297	GCA_900509195.1	ERR1541513
573.21298	GCA_900509875.1	ERR1204823
573.21299	GCA_900509885.1	ERR1204814
573.21300	GCA_900509895.1	ERR1204826
573.21301	GCA_900509905.1	ERR1204825
573.21302	GCA_900509915.1	ERR1204827
573.21303	GCA_900509925.1	ERR1204824
573.21304	GCA_900509945.1	ERR1204829
573.21305	GCA_900509935.1	ERR1204828
573.21306	GCA_900509955.1	ERR1204832
573.21307	GCA_900509965.1	ERR1204835
573.21308	GCA_900509975.1	ERR1204815
573.21309	GCA_900509985.1	ERR1204831
573.21310	GCA_900509995.1	ERR1204830
573.21311	GCA_900510005.1	ERR1204834
573.21312	GCA_900510015.1	ERR1204836
573.21313	GCA_900510025.1	ERR1204837
573.21314	GCA_900510035.1	ERR1204840
573.21315	GCA_900510045.1	ERR1204839
573.21316	GCA_900510055.1	ERR1204842
573.21317	GCA_900510065.1	ERR1204845
573.21318	GCA_900510075.1	ERR1204844
573.21319	GCA_900510085.1	ERR1204843
573.21320	GCA_900510095.1	ERR1204846
573.21321	GCA_900510105.1	ERR1204847
573.21322	GCA_900510115.1	ERR1204850
573.21323	GCA_900510125.1	ERR1204849
573.21324	GCA_900510135.1	ERR1204851
573.21325	GCA_900510145.1	ERR1204852
573.21326	GCA_900510155.1	ERR1204848
573.21327	GCA_900510165.1	ERR1204817
573.21328	GCA_900510175.1	ERR1204854
573.21329	GCA_900510185.1	ERR1204855
573.21330	GCA_900510195.1	ERR1204859
573.21331	GCA_900510215.1	ERR1204856
573.21332	GCA_900510205.1	ERR1204860
573.21333	GCA_900510225.1	ERR1204857
573.21334	GCA_900510235.1	ERR1204858
573.21335	GCA_900510245.1	ERR1204861
573.21336	GCA_900510255.1	ERR1204867
573.21337	GCA_900510265.1	ERR1204866
573.21338	GCA_900510275.1	ERR1204865
573.21339	GCA_900510285.1	ERR1204862
573.21340	GCA_900510295.1	ERR1204864
573.21341	GCA_900510305.1	ERR1204863
573.21342	GCA_900510325.1	ERR1204868
573.21343	GCA_900510315.1	ERR1204870
573.21344	GCA_900510335.1	ERR1204871
573.21345	GCA_900510345.1	ERR1204873
573.21346	GCA_900510355.1	ERR1204875
573.21347	GCA_900510365.1	ERR1204872
573.21348	GCA_900510375.1	ERR1204874
573.21349	GCA_900510385.1	ERR1204869
573.21350	GCA_900510395.1	ERR1204878
573.21351	GCA_900510405.1	ERR1204877
573.21352	GCA_900510415.1	ERR1204876
573.21353	GCA_900510425.1	ERR1204879
573.21354	GCA_900510435.1	ERR1204881
573.21355	GCA_900510445.1	ERR1204882
573.21356	GCA_900510455.1	ERR1204885
573.21357	GCA_900510465.1	ERR1204820
573.21358	GCA_900510475.1	ERR1204883
573.21359	GCA_900510485.1	ERR1204889
573.21360	GCA_900510495.1	ERR1204888
573.21361	GCA_900510505.1	ERR1204886
573.21362	GCA_900510515.1	ERR1204821
573.21363	GCA_900510525.1	ERR1204890
573.21364	GCA_900510535.1	ERR1204892
573.21365	GCA_900510545.1	ERR1204891
573.21366	GCA_900510555.1	ERR1204822
573.21367	GCA_900510565.1	ERR1204905
573.21368	GCA_900510575.1	ERR1204895
573.21369	GCA_900510595.1	ERR1204906
573.21370	GCA_900510585.1	ERR1204894
573.21371	GCA_900510605.1	ERR1204907
573.21372	GCA_900510615.1	ERR1204908
573.21373	GCA_900510625.1	ERR1204910
573.21374	GCA_900510635.1	ERR1204909
573.21375	GCA_900510645.1	ERR1204911
573.21376	GCA_900510655.1	ERR1204914
573.21377	GCA_900510665.1	ERR1204916
573.21378	GCA_900510675.1	ERR1204912
573.21379	GCA_900510685.1	ERR1204915
573.21380	GCA_900510695.1	ERR1204913
573.21381	GCA_900510705.1	ERR1204918
573.21382	GCA_900510715.1	ERR1204917
573.21383	GCA_900510725.1	ERR1204921
573.21384	GCA_900510735.1	ERR1204924
573.21385	GCA_900510745.1	ERR1204926
573.21386	GCA_900510755.1	ERR1204920
573.21387	GCA_900510765.1	ERR1204922
573.21388	GCA_900510775.1	ERR1204923
573.21389	GCA_900510785.1	ERR1204919
573.21390	GCA_900510795.1	ERR1204929
573.21391	GCA_900510805.1	ERR1204927
573.21392	GCA_900510825.1	ERR1204899
573.21393	GCA_900510835.1	ERR1204931
573.21394	GCA_900510815.1	ERR1204928
573.21395	GCA_900510845.1	ERR1204930
573.21396	GCA_900510865.1	ERR1204933
573.21397	GCA_900510855.1	ERR1204932
573.21398	GCA_900510885.1	ERR1204935
573.21399	GCA_900510875.1	ERR1204934
573.21400	GCA_900510895.1	ERR1204940
573.21401	GCA_900510915.1	ERR1204941
573.21402	GCA_900510925.1	ERR1204937
573.21403	GCA_900510935.1	ERR1204936
573.21404	GCA_900510945.1	ERR1204900
573.21405	GCA_900510905.1	ERR1204938
573.21406	GCA_900510965.1	ERR1204944
573.21407	GCA_900510955.1	ERR1204942
573.21408	GCA_900510975.1	ERR1204946
573.21409	GCA_900510985.1	ERR1204947
573.21410	GCA_900510995.1	ERR1204950
573.21411	GCA_900511005.1	ERR1204948
573.21412	GCA_900511015.1	ERR1204949
573.21413	GCA_900511025.1	ERR1204901
573.21414	GCA_900511035.1	ERR1204952
573.21415	GCA_900511045.1	ERR1204951
573.21416	GCA_900511055.1	ERR1204959
573.21417	GCA_900511065.1	ERR1204956
573.21418	GCA_900511075.1	ERR1204958
573.21419	GCA_900511085.1	ERR1204955
573.21420	GCA_900511095.1	ERR1204960
573.21421	GCA_900511105.1	ERR1204943
573.21422	GCA_900511115.1	ERR1204957
573.21423	GCA_900511125.1	ERR1204962
573.21424	GCA_900511145.1	ERR1204967
573.21425	GCA_900511135.1	ERR1204902
573.21426	GCA_900511155.1	ERR1204966
573.21427	GCA_900511165.1	ERR1204969
573.21428	GCA_900511175.1	ERR1204970
573.21429	GCA_900511185.1	ERR1204972
573.21430	GCA_900511195.1	ERR1204973
573.21431	GCA_900511205.1	ERR1204903
573.21432	GCA_900511215.1	ERR1204971
573.21433	GCA_900511225.1	ERR1204974
573.21434	GCA_900511235.1	ERR1204975
573.21435	GCA_900511245.1	ERR1204976
573.21436	GCA_900511265.1	ERR1204978
573.21437	GCA_900511255.1	ERR1204977
573.21438	GCA_900511275.1	ERR1204984
573.21439	GCA_900511285.1	ERR1204993
573.21440	GCA_900511295.1	ERR1204994
573.21441	GCA_900511305.1	ERR1204989
573.21442	GCA_900511315.1	ERR1204990
573.21443	GCA_900511325.1	ERR1204991
573.21444	GCA_900511335.1	ERR1204996
573.21445	GCA_900511345.1	ERR1205009
573.21446	GCA_900511355.1	ERR1205010
573.21447	GCA_900511375.1	ERR1205013
573.21448	GCA_900511365.1	ERR1205011
573.21449	GCA_900511385.1	ERR1205019
573.21450	GCA_900511395.1	ERR1205015
573.21451	GCA_900511405.1	ERR1204997
573.21452	GCA_900511415.1	ERR1205014
573.21453	GCA_900511425.1	ERR1205022
573.21454	GCA_900511435.1	ERR1205018
573.21455	GCA_900511445.1	ERR1205021
573.21456	GCA_900511455.1	ERR1205020
573.21457	GCA_900511465.1	ERR1205023
573.21458	GCA_900511475.1	ERR1205024
573.21459	GCA_900511485.1	ERR1205025
573.21460	GCA_900511495.1	ERR1205028
573.21461	GCA_900511505.1	ERR1205031
573.21462	GCA_900511515.1	ERR1205026
573.21463	GCA_900511525.1	ERR1205029
573.21464	GCA_900511535.1	ERR1205030
573.21465	GCA_900511545.1	ERR1205033
573.21466	GCA_900511555.1	ERR1204999
573.21467	GCA_900511565.1	ERR1205034
573.21468	GCA_900511575.1	ERR1205039
573.21469	GCA_900511585.1	ERR1205035
573.21470	GCA_900511595.1	ERR1205040
573.21471	GCA_900511605.1	ERR1205041
573.21472	GCA_900511615.1	ERR1205043
573.21473	GCA_900511625.1	ERR1205000
573.21474	GCA_900511645.1	ERR1205049
573.21475	GCA_900511635.1	ERR1205036
573.21476	GCA_900511655.1	ERR1205048
573.21477	GCA_900511675.1	ERR1205056
573.21478	GCA_900511665.1	ERR1205058
573.21479	GCA_900511695.1	ERR1205054
573.21480	GCA_900511705.1	ERR1205001
573.21481	GCA_900511735.1	ERR1205070
573.21482	GCA_900511745.1	ERR1205064
573.21483	GCA_900511755.1	ERR1205002
573.21484	GCA_900511765.1	ERR1205067
573.21485	GCA_900511775.1	ERR1205073
573.21486	GCA_900511785.1	ERR1205003
573.21487	GCA_900511725.1	ERR1205061
573.21488	GCA_900511685.1	ERR1205055
573.21489	GCA_900511715.1	ERR1205059
573.21490	GCA_900511795.1	ERR1205063
573.21491	GCA_900511805.1	ERR1205076
573.21492	GCA_900511815.1	ERR1216958
573.21493	GCA_900511825.1	ERR1217058
573.21494	GCA_900511835.1	ERR1205004
573.21495	GCA_900511845.1	ERR1217060
573.21496	GCA_900511855.1	ERR1217053
573.21497	GCA_900511865.1	ERR1217059
573.21498	GCA_900511875.1	ERR1216957
573.21499	GCA_900511885.1	ERR1217054
573.21500	GCA_900511895.1	ERR1217062
573.21501	GCA_900511905.1	ERR1217066
573.21502	GCA_900511915.1	ERR1216959
573.21503	GCA_900511935.1	ERR1217067
573.21504	GCA_900511925.1	ERR1217065
573.21505	GCA_900511945.1	ERR1217063
573.21507	GCA_900511965.1	ERR1217068
573.21508	GCA_900511975.1	ERR1217072
573.21509	GCA_900511985.1	ERR1217070
573.21510	GCA_900511995.1	ERR1217071
573.21511	GCA_900512005.1	ERR1217073
573.21512	GCA_900512015.1	ERR1217074
573.21513	GCA_900512025.1	ERR1217084
573.21514	GCA_900512035.1	ERR1217080
573.21515	GCA_900512045.1	ERR1217076
573.21516	GCA_900512055.1	ERR1217077
573.21517	GCA_900512065.1	ERR1217083
573.21518	GCA_900512075.1	ERR1217081
573.21519	GCA_900512085.1	ERR1217085
573.21520	GCA_900512095.1	ERR1217091
573.21521	GCA_900512105.1	ERR1217095
573.21522	GCA_900512125.1	ERR1217090
573.21523	GCA_900512135.1	ERR1217093
573.21524	GCA_900512145.1	ERR1217086
573.21525	GCA_900512155.1	ERR1217092
573.21526	GCA_900512165.1	ERR1216962
573.21527	GCA_900512175.1	ERR1217097
573.21528	GCA_900512185.1	ERR1217098
573.21529	GCA_900512115.1	ERR1216961
573.21530	GCA_900512195.1	ERR1217101
573.21531	GCA_900512205.1	ERR1217100
573.21532	GCA_900512215.1	ERR1217103
573.21533	GCA_900512225.1	ERR1217102
573.21534	GCA_900512235.1	ERR1217105
573.21535	GCA_900512245.1	ERR1217106
573.21536	GCA_900512255.1	ERR1216963
573.21537	GCA_900512265.1	ERR1217104
573.21538	GCA_900512275.1	ERR1216966
573.21539	GCA_900512285.1	ERR1216965
573.21540	GCA_900512295.1	ERR1217107
573.21541	GCA_900512305.1	ERR1216949
573.21542	GCA_900512315.1	ERR1216969
573.21543	GCA_900512325.1	ERR1216967
573.21544	GCA_900512345.1	ERR1216970
573.21545	GCA_900512335.1	ERR1216968
573.21546	GCA_900512355.1	ERR1216972
573.21547	GCA_900512365.1	ERR1216980
573.21548	GCA_900512375.1	ERR1216974
573.21549	GCA_900512385.1	ERR1216950
573.21550	GCA_900512395.1	ERR1216975
573.21551	GCA_900512405.1	ERR1216981
573.21552	GCA_900512415.1	ERR1216978
573.21553	GCA_900512425.1	ERR1216973
573.21554	GCA_900512435.1	ERR1216985
573.21555	GCA_900512445.1	ERR1216984
573.21556	GCA_900512455.1	ERR1216982
573.21557	GCA_900512465.1	ERR1216987
573.21558	GCA_900512475.1	ERR1216992
573.21559	GCA_900512495.1	ERR1216951
573.21560	GCA_900512485.1	ERR1216989
573.21561	GCA_900512505.1	ERR1216991
573.21562	GCA_900512525.1	ERR1216993
573.21563	GCA_900512515.1	ERR1216996
573.21564	GCA_900512535.1	ERR1216997
573.21565	GCA_900512545.1	ERR1217000
573.21566	GCA_900512555.1	ERR1217001
573.21567	GCA_900512565.1	ERR1217003
573.21568	GCA_900512575.1	ERR1216999
573.21569	GCA_900512585.1	ERR1217013
573.21570	GCA_900512595.1	ERR1217015
573.21571	GCA_900512605.1	ERR1216954
573.21572	GCA_900512615.1	ERR1217005
573.21573	GCA_900512625.1	ERR1217019
573.21574	GCA_900512635.1	ERR1217022
573.21575	GCA_900512645.1	ERR1217021
573.21576	GCA_900512655.1	ERR1217023
573.21577	GCA_900512665.1	ERR1217025
573.21578	GCA_900512675.1	ERR1217026
573.21579	GCA_900512685.1	ERR1217027
573.21580	GCA_900512695.1	ERR1217028
573.21581	GCA_900512705.1	ERR1216955
573.21582	GCA_900512715.1	ERR1217033
573.21583	GCA_900512725.1	ERR1217030
573.21584	GCA_900512735.1	ERR1217029
573.21585	GCA_900512745.1	ERR1217035
573.21586	GCA_900512755.1	ERR1217031
573.21587	GCA_900512765.1	ERR1217038
573.21588	GCA_900512785.1	ERR1217118
573.21589	GCA_900512775.1	ERR1216956
573.21590	GCA_900512795.1	ERR1217041
573.21591	GCA_900512805.1	ERR1217209
573.21592	GCA_900512815.1	ERR1217109
573.21593	GCA_900512825.1	ERR1217040
573.21594	GCA_900512865.1	ERR1217212
573.21595	GCA_900512845.1	ERR1217211
573.21596	GCA_900512835.1	ERR1217208
573.21597	GCA_900512875.1	ERR1217213
573.21598	GCA_900512855.1	ERR1217210
573.21599	GCA_900512885.1	ERR1217215
573.21600	GCA_900512895.1	ERR1217216
573.21601	GCA_900512905.1	ERR1217214
573.21602	GCA_900512915.1	ERR1217217
573.21603	GCA_900512925.1	ERR1217218
573.21604	GCA_900512935.1	ERR1217220
573.21605	GCA_900512945.1	ERR1217219
573.21606	GCA_900512955.1	ERR1217119
573.21607	GCA_900512965.1	ERR1217224
573.21608	GCA_900512975.1	ERR1217222
573.21609	GCA_900512985.1	ERR1217223
573.21610	GCA_900512995.1	ERR1217225
573.21611	GCA_900513005.1	ERR1217120
573.21612	GCA_900513015.1	ERR1217228
573.21613	GCA_900513025.1	ERR1217227
573.21614	GCA_900513035.1	ERR1217230
573.21615	GCA_900513045.1	ERR1217232
573.21616	GCA_900513055.1	ERR1217231
573.21617	GCA_900513065.1	ERR1217234
573.21618	GCA_900513075.1	ERR1217233
573.21619	GCA_900513085.1	ERR1217235
573.21620	GCA_900513095.1	ERR1217239
573.21621	GCA_900513105.1	ERR1217237
573.21622	GCA_900513115.1	ERR1217236
573.21623	GCA_900513125.1	ERR1217243
573.21624	GCA_900513135.1	ERR1217241
573.21625	GCA_900513145.1	ERR1217242
573.21626	GCA_900513155.1	ERR1217229
573.21627	GCA_900513165.1	ERR1217246
573.21628	GCA_900513175.1	ERR1217122
573.21629	GCA_900513195.1	ERR1217244
573.21630	GCA_900513185.1	ERR1217245
573.21631	GCA_900513205.1	ERR1217250
573.21632	GCA_900513225.1	ERR1217249
573.21633	GCA_900513215.1	ERR1217248
573.21634	GCA_900513235.1	ERR1217251
573.21635	GCA_900513245.1	ERR1217254
573.21636	GCA_900513265.1	ERR1217252
573.21637	GCA_900513275.1	ERR1217264
573.21638	GCA_900513285.1	ERR1217259
573.21639	GCA_900513295.1	ERR1217261
573.21640	GCA_900513305.1	ERR1217255
573.21641	GCA_900513255.1	ERR1217253
573.21642	GCA_900513315.1	ERR1217263
573.21643	GCA_900513325.1	ERR1217256
573.21644	GCA_900513335.1	ERR1217257
573.21645	GCA_900513345.1	ERR1217265
573.21646	GCA_900513355.1	ERR1217268
573.21647	GCA_900513365.1	ERR1217267
573.21648	GCA_900513375.1	ERR1217270
573.21649	GCA_900513385.1	ERR1217269
573.21650	GCA_900513395.1	ERR1217124
573.21651	GCA_900513405.1	ERR1217266
573.21652	GCA_900513415.1	ERR1217110
573.21653	GCA_900513425.1	ERR1217127
573.21654	GCA_900513435.1	ERR1217125
573.21655	GCA_900513445.1	ERR1217131
573.21656	GCA_900513455.1	ERR1217128
573.21657	GCA_900513465.1	ERR1217130
573.21658	GCA_900513475.1	ERR1217129
573.21659	GCA_900513485.1	ERR1217134
573.21660	GCA_900513495.1	ERR1217132
573.21661	GCA_900513505.1	ERR1217133
573.21662	GCA_900513515.1	ERR1217141
573.21663	GCA_900513525.1	ERR1217140
573.21664	GCA_900513535.1	ERR1217138
573.21665	GCA_900513545.1	ERR1217111
573.21666	GCA_900513555.1	ERR1217139
573.21667	GCA_900513565.1	ERR1217144
573.21668	GCA_900513575.1	ERR1217143
573.21669	GCA_900513585.1	ERR1217142
573.21670	GCA_900513595.1	ERR1217145
573.21671	GCA_900513605.1	ERR1217147
573.21672	GCA_900513615.1	ERR1217146
573.21673	GCA_900513625.1	ERR1217149
573.21674	GCA_900513635.1	ERR1217150
573.21675	GCA_900513645.1	ERR1217151
573.21676	GCA_900513655.1	ERR1217152
573.21677	GCA_900513675.1	ERR1217156
573.21678	GCA_900513665.1	ERR1217155
573.21679	GCA_900513685.1	ERR1217153
573.21680	GCA_900513695.1	ERR1217159
573.21681	GCA_900513705.1	ERR1217158
573.21682	GCA_900513725.1	ERR1217160
573.21683	GCA_900513715.1	ERR1217113
573.21684	GCA_900513735.1	ERR1217161
573.21685	GCA_900513745.1	ERR1217164
573.21686	GCA_900513755.1	ERR1217162
573.21687	GCA_900513765.1	ERR1217165
573.21688	GCA_900513775.1	ERR1217163
573.21689	GCA_900513785.1	ERR1217166
573.21690	GCA_900513795.1	ERR1217168
573.21691	GCA_900513805.1	ERR1217167
573.21692	GCA_900513815.1	ERR1217114
573.21693	GCA_900513825.1	ERR1217172
573.21694	GCA_900513835.1	ERR1217170
573.21695	GCA_900513845.1	ERR1217171
573.21696	GCA_900513855.1	ERR1217173
573.21697	GCA_900513865.1	ERR1217169
573.21699	GCA_900513895.1	ERR1217177
573.21700	GCA_900513905.1	ERR1217175
573.21701	GCA_900513915.1	ERR1217180
573.21702	GCA_900513925.1	ERR1217179
573.21703	GCA_900513875.1	ERR1217174
573.21704	GCA_900513935.1	ERR1217178
573.21705	GCA_900513945.1	ERR1217184
573.21706	GCA_900513955.1	ERR1217182
573.21707	GCA_900513965.1	ERR1217185
573.21708	GCA_900513975.1	ERR1217181
573.21709	GCA_900514005.1	ERR1217189
573.21710	GCA_900513985.1	ERR1217183
573.21711	GCA_900513995.1	ERR1217190
573.21712	GCA_900514015.1	ERR1217187
573.21713	GCA_900514025.1	ERR1217186
573.21714	GCA_900514035.1	ERR1217188
573.21715	GCA_900514045.1	ERR1217192
573.21716	GCA_900514055.1	ERR1217191
573.21717	GCA_900514065.1	ERR1217194
573.21718	GCA_900514085.1	ERR1217117
573.21719	GCA_900514075.1	ERR1217198
573.21720	GCA_900514095.1	ERR1217196
573.21721	GCA_900514105.1	ERR1217197
573.21722	GCA_900514115.1	ERR1217201
573.21723	GCA_900514125.1	ERR1217200
573.21724	GCA_900514135.1	ERR1217204
573.21725	GCA_900514145.1	ERR1217202
573.21726	GCA_900514155.1	ERR1217205
573.21727	GCA_900514165.1	ERR1217203
573.21728	GCA_900514175.1	ERR1217206
573.21729	GCA_900514185.1	ERR1217207
573.21730	GCA_900514195.1	ERR1217280
573.21731	GCA_900514205.1	ERR1217271
573.21732	GCA_900514215.1	ERR1217193
573.21733	GCA_900514225.1	ERR1217370
573.21734	GCA_900514235.1	ERR1217371
573.21735	GCA_900514245.1	ERR1217372
573.21736	GCA_900514255.1	ERR1217375
573.21737	GCA_900514265.1	ERR1217376
573.21738	GCA_900514275.1	ERR1217281
573.21739	GCA_900514285.1	ERR1217379
573.21740	GCA_900514295.1	ERR1217374
573.21741	GCA_900514305.1	ERR1217373
573.21742	GCA_900514315.1	ERR1217381
573.21743	GCA_900514325.1	ERR1217380
573.21744	GCA_900514335.1	ERR1217385
573.21745	GCA_900514345.1	ERR1217382
573.21746	GCA_900514355.1	ERR1217384
573.21747	GCA_900514365.1	ERR1217388
573.21748	GCA_900514385.1	ERR1217389
573.21749	GCA_900514375.1	ERR1217387
573.21750	GCA_900514395.1	ERR1217282
573.21751	GCA_900514405.1	ERR1217395
573.21752	GCA_900514415.1	ERR1217391
573.21753	GCA_900514425.1	ERR1217393
573.21754	GCA_900514435.1	ERR1217396
573.21755	GCA_900514445.1	ERR1217398
573.21756	GCA_900514465.1	ERR1217283
573.21757	GCA_900514475.1	ERR1217390
573.21758	GCA_900514485.1	ERR1217400
573.21759	GCA_900514455.1	ERR1217399
573.21760	GCA_900514495.1	ERR1217402
573.21761	GCA_900514505.1	ERR1217406
573.21762	GCA_900514515.1	ERR1217413
573.21763	GCA_900514535.1	ERR1217412
573.21764	GCA_900514545.1	ERR1217411
573.21765	GCA_900514525.1	ERR1217407
573.21766	GCA_900514555.1	ERR1217409
573.21767	GCA_900514565.1	ERR1217410
573.21768	GCA_900514575.1	ERR1217417
573.21769	GCA_900514585.1	ERR1217415
573.21770	GCA_900514595.1	ERR1217418
573.21771	GCA_900514605.1	ERR1217421
573.21772	GCA_900514615.1	ERR1217422
573.21773	GCA_900514625.1	ERR1217420
573.21774	GCA_900514635.1	ERR1217285
573.21775	GCA_900514645.1	ERR1217419
573.21776	GCA_900514655.1	ERR1217426
573.21777	GCA_900514665.1	ERR1217427
573.21778	GCA_900514675.1	ERR1217428
573.21779	GCA_900514685.1	ERR1217425
573.21780	GCA_900514695.1	ERR1217423
573.21781	GCA_900514705.1	ERR1217397
573.21782	GCA_900514715.1	ERR1217430
573.21783	GCA_900514725.1	ERR1217286
573.21784	GCA_900514735.1	ERR1217431
573.21785	GCA_900514745.1	ERR1217287
573.21786	GCA_900514765.1	ERR1217272
573.21787	GCA_900514755.1	ERR1217289
573.21788	GCA_900514775.1	ERR1217294
573.21789	GCA_900514785.1	ERR1217292
573.21790	GCA_900514795.1	ERR1217293
573.21791	GCA_900514805.1	ERR1217291
573.21792	GCA_900514815.1	ERR1217299
573.21793	GCA_900514835.1	ERR1217295
573.21794	GCA_900514825.1	ERR1217298
573.21795	GCA_900514845.1	ERR1217297
573.21796	GCA_900514855.1	ERR1217296
573.21797	GCA_900514865.1	ERR1217300
573.21798	GCA_900514875.1	ERR1217302
573.21799	GCA_900514885.1	ERR1217304
573.21800	GCA_900514895.1	ERR1217308
573.21801	GCA_900514905.1	ERR1217307
573.21802	GCA_900514915.1	ERR1217305
573.21803	GCA_900514925.1	ERR1217274
573.21804	GCA_900514935.1	ERR1217310
573.21805	GCA_900514945.1	ERR1217309
573.21806	GCA_900514965.1	ERR1217314
573.21807	GCA_900514975.1	ERR1217312
573.21808	GCA_900514955.1	ERR1217313
573.21809	GCA_900514985.1	ERR1217311
573.21810	GCA_900514995.1	ERR1217306
573.21811	GCA_900515015.1	ERR1217315
573.21812	GCA_900515025.1	ERR1217317
573.21813	GCA_900515035.1	ERR1217321
573.21814	GCA_900515045.1	ERR1217319
573.21815	GCA_900515005.1	ERR1217316
573.21816	GCA_900515055.1	ERR1217275
573.21817	GCA_900515065.1	ERR1217318
573.21818	GCA_900515075.1	ERR1217320
573.21819	GCA_900515095.1	ERR1217324
573.21820	GCA_900515085.1	ERR1217323
573.21821	GCA_900515105.1	ERR1217322
573.21822	GCA_900515115.1	ERR1217325
573.21823	GCA_900515125.1	ERR1217336
573.21824	GCA_900515145.1	ERR1217337
573.21825	GCA_900515135.1	ERR1217330
573.21826	GCA_900515155.1	ERR1217335
573.21827	GCA_900515165.1	ERR1217329
573.21828	GCA_900515175.1	ERR1217327
573.21829	GCA_900515185.1	ERR1217328
573.21830	GCA_900515205.1	ERR1217338
573.21831	GCA_900515215.1	ERR1217343
573.21832	GCA_900515195.1	ERR1217340
573.21833	GCA_900515225.1	ERR1217341
573.21834	GCA_900515235.1	ERR1217344
573.21835	GCA_900515245.1	ERR1217350
573.21836	GCA_900515255.1	ERR1217349
573.21837	GCA_900515265.1	ERR1217347
573.21838	GCA_900515275.1	ERR1217278
573.21839	GCA_900515285.1	ERR1217352
573.21840	GCA_900515295.1	ERR1217359
573.21841	GCA_900515305.1	ERR1217355
573.21842	GCA_900515315.1	ERR1217353
573.21843	GCA_900515325.1	ERR1217357
573.21844	GCA_900515335.1	ERR1217360
573.21845	GCA_900515345.1	ERR1217279
573.21846	GCA_900515355.1	ERR1217342
573.21847	GCA_900515365.1	ERR1217365
573.21848	GCA_900515375.1	ERR1217367
